SalesKey,InvoiceNo,CustomerKey,ProductKey,TimeKey,Quantity,UnitPrice,TotalSales,CustomerID,Country,StockCode,ProductDescription,Category,Date,Year,Month,Day,Quarter,DayOfWeek,MonthName,DayName,PriceCategory,QuantityCategory,SalesCategory,IsWeekend,Season,TotalSpent,AvgTransactionValue,TransactionCount,TotalQuantity,UniqueInvoices,ProductTotalSales,ProductTotalQuantity,ProductCustomerCount
2448,536757,284,840,236,47,2.39,112.33000000000001,12492,Iceland,KI38499,Kitchen Big Size,KI,2023-06-17,2023,6,17,2,6,June,Saturday,Low,Large,Medium,1,Summer,3593.55,276.43,13,333,6,673.98,282,6
2449,536757,371,840,236,47,2.39,112.33000000000001,12492,Belgium,KI38499,Kitchen Big Size,KI,2023-06-17,2023,6,17,2,6,June,Saturday,Low,Large,Medium,1,Summer,3593.55,276.43,13,333,6,673.98,282,6
2450,536757,395,840,236,47,2.39,112.33000000000001,12492,Australia,KI38499,Kitchen Big Size,KI,2023-06-17,2023,6,17,2,6,June,Saturday,Low,Large,Medium,1,Summer,3593.55,276.43,13,333,6,673.98,282,6
2451,536758,372,841,98,7,15.08,105.56,12390,Iceland,TO85527,Toy Hotel Task,TO,2023-10-14,2023,10,14,4,6,October,Saturday,High,Medium,Medium,1,Autumn,1734.64,433.66,4,123,1,105.56,7,1
2452,536758,372,842,98,50,1.87,93.5,12390,Iceland,OF20286,Office Case Only,OF,2023-10-14,2023,10,14,4,6,October,Saturday,Low,Large,Medium,1,Autumn,1734.64,433.66,4,123,1,93.5,50,1
2453,536758,372,843,98,27,23.29,628.8299999999999,12390,Iceland,TO66925,Toy As Peace,TO,2023-10-14,2023,10,14,4,6,October,Saturday,High,Large,Premium,1,Autumn,1734.64,433.66,4,123,1,628.83,27,1
2454,536758,372,844,98,39,23.25,906.75,12390,Iceland,DE95561,Decor Or Or,DE,2023-10-14,2023,10,14,4,6,October,Saturday,High,Large,Premium,1,Autumn,1734.64,433.66,4,123,1,906.75,39,1
2455,536759,54,845,55,21,13.73,288.33,12359,Poland,KI15397,Kitchen Religious Can,KI,2023-05-09,2023,5,9,2,2,May,Tuesday,Medium,Large,High,0,Spring,2573.49,643.37,4,148,3,576.66,42,2
2456,536759,170,845,55,21,13.73,288.33,12359,Spain,KI15397,Kitchen Religious Can,KI,2023-05-09,2023,5,9,2,2,May,Tuesday,Medium,Large,High,0,Spring,2573.49,643.37,4,148,3,576.66,42,2
2457,536760,3,846,99,44,18.42,810.48,12524,Lithuania,GA16621,Garden Health Tv,GA,2023-06-09,2023,6,9,2,5,June,Friday,High,Large,Premium,0,Summer,5540.14,346.26,16,465,3,1620.96,88,2
2458,536760,373,846,99,44,18.42,810.48,12524,Switzerland,GA16621,Garden Health Tv,GA,2023-06-09,2023,6,9,2,5,June,Friday,High,Large,Premium,0,Summer,5540.14,346.26,16,465,3,1620.96,88,2
2459,536760,3,847,99,37,12.87,476.19,12524,Lithuania,TO88005,Toy Reduce Yeah,TO,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,High,0,Summer,5540.14,346.26,16,465,3,952.38,74,2
2460,536760,373,847,99,37,12.87,476.19,12524,Switzerland,TO88005,Toy Reduce Yeah,TO,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,High,0,Summer,5540.14,346.26,16,465,3,952.38,74,2
2461,536760,3,848,99,10,3.74,37.400000000000006,12524,Lithuania,TO61684,Toy Social Land,TO,2023-06-09,2023,6,9,2,5,June,Friday,Low,Medium,Low,0,Summer,5540.14,346.26,16,465,3,74.8,20,2
2462,536760,373,848,99,10,3.74,37.400000000000006,12524,Switzerland,TO61684,Toy Social Land,TO,2023-06-09,2023,6,9,2,5,June,Friday,Low,Medium,Low,0,Summer,5540.14,346.26,16,465,3,74.8,20,2
2463,536760,3,849,99,36,10.28,370.08,12524,Lithuania,DE16463,Decor Trip Whole,DE,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,High,0,Summer,5540.14,346.26,16,465,3,740.16,72,2
2464,536760,373,849,99,36,10.28,370.08,12524,Switzerland,DE16463,Decor Trip Whole,DE,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,High,0,Summer,5540.14,346.26,16,465,3,740.16,72,2
2465,536760,3,850,99,49,3.8,186.2,12524,Lithuania,OF27088,Office Set Approach,OF,2023-06-09,2023,6,9,2,5,June,Friday,Low,Large,Medium,0,Summer,5540.14,346.26,16,465,3,372.4,98,2
2466,536760,373,850,99,49,3.8,186.2,12524,Switzerland,OF27088,Office Set Approach,OF,2023-06-09,2023,6,9,2,5,June,Friday,Low,Large,Medium,0,Summer,5540.14,346.26,16,465,3,372.4,98,2
2467,536760,3,851,99,37,5.3,196.1,12524,Lithuania,OF95491,Office Field Plan,OF,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,Medium,0,Summer,5540.14,346.26,16,465,3,392.2,74,2
2468,536760,373,851,99,37,5.3,196.1,12524,Switzerland,OF95491,Office Field Plan,OF,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,Medium,0,Summer,5540.14,346.26,16,465,3,392.2,74,2
2469,536760,3,852,99,5,7.02,35.099999999999994,12524,Lithuania,GA41760,Garden Forget He,GA,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Small,Low,0,Summer,5540.14,346.26,16,465,3,70.2,10,2
2470,536760,373,852,99,5,7.02,35.099999999999994,12524,Switzerland,GA41760,Garden Forget He,GA,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Small,Low,0,Summer,5540.14,346.26,16,465,3,70.2,10,2
2471,536760,3,853,99,43,10.63,457.09000000000003,12524,Lithuania,HO24749,Home Body Participant,HO,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,High,0,Summer,5540.14,346.26,16,465,3,914.18,86,2
2472,536760,373,853,99,43,10.63,457.09000000000003,12524,Switzerland,HO24749,Home Body Participant,HO,2023-06-09,2023,6,9,2,5,June,Friday,Medium,Large,High,0,Summer,5540.14,346.26,16,465,3,914.18,86,2
2473,536760,3,854,99,39,16.56,645.8399999999999,12524,Lithuania,GI55157,Gift Movement Difference,GI,2023-06-09,2023,6,9,2,5,June,Friday,High,Large,Premium,0,Summer,5540.14,346.26,16,465,3,1291.68,78,2
2474,536760,373,854,99,39,16.56,645.8399999999999,12524,Switzerland,GI55157,Gift Movement Difference,GI,2023-06-09,2023,6,9,2,5,June,Friday,High,Large,Premium,0,Summer,5540.14,346.26,16,465,3,1291.68,78,2
2475,536761,90,855,239,29,1.6,46.400000000000006,12435,Italy,KI29112,Kitchen Realize Meet,KI,2023-03-02,2023,3,2,1,4,March,Thursday,Low,Large,Low,0,Spring,1156.86,192.81,6,119,2,92.8,58,2
2476,536761,374,855,239,29,1.6,46.400000000000006,12435,Japan,KI29112,Kitchen Realize Meet,KI,2023-03-02,2023,3,2,1,4,March,Thursday,Low,Large,Low,0,Spring,1156.86,192.81,6,119,2,92.8,58,2
2477,536761,90,856,239,10,19.06,190.6,12435,Italy,DE58997,Decor Door Throw,DE,2023-03-02,2023,3,2,1,4,March,Thursday,High,Medium,Medium,0,Spring,1156.86,192.81,6,119,2,381.2,20,2
2478,536761,374,856,239,10,19.06,190.6,12435,Japan,DE58997,Decor Door Throw,DE,2023-03-02,2023,3,2,1,4,March,Thursday,High,Medium,Medium,0,Spring,1156.86,192.81,6,119,2,381.2,20,2
2479,536762,149,857,234,10,21.78,217.8,12535,France,GA91396,Garden Hard Through,GA,2023-02-12,2023,2,12,1,7,February,Sunday,High,Medium,High,1,Winter,1803.31,257.62,7,110,4,653.4,30,3
2480,536762,265,857,234,10,21.78,217.8,12535,Iceland,GA91396,Garden Hard Through,GA,2023-02-12,2023,2,12,1,7,February,Sunday,High,Medium,High,1,Winter,1803.31,257.62,7,110,4,653.4,30,3
2481,536762,286,857,234,10,21.78,217.8,12535,Netherlands,GA91396,Garden Hard Through,GA,2023-02-12,2023,2,12,1,7,February,Sunday,High,Medium,High,1,Winter,1803.31,257.62,7,110,4,653.4,30,3
2482,536763,375,858,179,31,1.06,32.86,12433,Netherlands,GI68990,Gift Hold Building,GI,2023-08-05,2023,8,5,3,6,August,Saturday,Low,Large,Low,1,Summer,499.06,249.53,2,66,1,32.86,31,1
2483,536763,375,859,179,35,13.32,466.2,12433,Netherlands,GA36712,Garden Sound Family,GA,2023-08-05,2023,8,5,3,6,August,Saturday,Medium,Large,High,1,Summer,499.06,249.53,2,66,1,466.2,35,1
2485,536764,24,861,240,4,7.46,29.84,12515,Netherlands,GI32324,Gift Laugh Through,GI,2023-11-10,2023,11,10,4,5,November,Friday,Medium,Small,Low,0,Autumn,5141.08,367.22,14,377,6,119.36,16,4
2486,536764,88,861,240,4,7.46,29.84,12515,United Kingdom,GI32324,Gift Laugh Through,GI,2023-11-10,2023,11,10,4,5,November,Friday,Medium,Small,Low,0,Autumn,5141.08,367.22,14,377,6,119.36,16,4
2487,536764,280,861,240,4,7.46,29.84,12515,Spain,GI32324,Gift Laugh Through,GI,2023-11-10,2023,11,10,4,5,November,Friday,Medium,Small,Low,0,Autumn,5141.08,367.22,14,377,6,119.36,16,4
2488,536764,376,861,240,4,7.46,29.84,12515,France,GI32324,Gift Laugh Through,GI,2023-11-10,2023,11,10,4,5,November,Friday,Medium,Small,Low,0,Autumn,5141.08,367.22,14,377,6,119.36,16,4
2493,C536764,24,863,240,43,21.38,919.3399999999999,12515,Netherlands,DE45561,Decor Tell Pretty,DE,2023-11-10,2023,11,10,4,5,November,Friday,High,Large,Premium,0,Autumn,5141.08,367.22,14,377,6,3677.36,172,4
2494,C536764,88,863,240,43,21.38,919.3399999999999,12515,United Kingdom,DE45561,Decor Tell Pretty,DE,2023-11-10,2023,11,10,4,5,November,Friday,High,Large,Premium,0,Autumn,5141.08,367.22,14,377,6,3677.36,172,4
2495,C536764,280,863,240,43,21.38,919.3399999999999,12515,Spain,DE45561,Decor Tell Pretty,DE,2023-11-10,2023,11,10,4,5,November,Friday,High,Large,Premium,0,Autumn,5141.08,367.22,14,377,6,3677.36,172,4
2496,C536764,376,863,240,43,21.38,919.3399999999999,12515,France,DE45561,Decor Tell Pretty,DE,2023-11-10,2023,11,10,4,5,November,Friday,High,Large,Premium,0,Autumn,5141.08,367.22,14,377,6,3677.36,172,4
2497,536765,174,864,241,25,6.16,154.0,12350,Spain,TO95119,Toy Republican Question,TO,2023-08-27,2023,8,27,3,7,August,Sunday,Medium,Large,Medium,1,Summer,2815.94,234.66,12,261,7,770.0,125,5
2498,536765,180,864,241,25,6.16,154.0,12350,EIRE,TO95119,Toy Republican Question,TO,2023-08-27,2023,8,27,3,7,August,Sunday,Medium,Large,Medium,1,Summer,2815.94,234.66,12,261,7,770.0,125,5
2499,536765,277,864,241,25,6.16,154.0,12350,Switzerland,TO95119,Toy Republican Question,TO,2023-08-27,2023,8,27,3,7,August,Sunday,Medium,Large,Medium,1,Summer,2815.94,234.66,12,261,7,770.0,125,5
2500,536765,358,864,241,25,6.16,154.0,12350,Germany,TO95119,Toy Republican Question,TO,2023-08-27,2023,8,27,3,7,August,Sunday,Medium,Large,Medium,1,Summer,2815.94,234.66,12,261,7,770.0,125,5
2501,536765,377,864,241,25,6.16,154.0,12350,Poland,TO95119,Toy Republican Question,TO,2023-08-27,2023,8,27,3,7,August,Sunday,Medium,Large,Medium,1,Summer,2815.94,234.66,12,261,7,770.0,125,5
2502,536766,33,865,179,35,2.66,93.10000000000001,12426,Netherlands,TO88263,Toy Agree Politics,TO,2023-08-05,2023,8,5,3,6,August,Saturday,Low,Large,Medium,1,Summer,718.54,143.71,5,155,2,279.3,105,3
2503,536766,116,865,179,35,2.66,93.10000000000001,12426,Poland,TO88263,Toy Agree Politics,TO,2023-08-05,2023,8,5,3,6,August,Saturday,Low,Large,Medium,1,Summer,718.54,143.71,5,155,2,279.3,105,3
2504,536766,378,865,179,35,2.66,93.10000000000001,12426,Iceland,TO88263,Toy Agree Politics,TO,2023-08-05,2023,8,5,3,6,August,Saturday,Low,Large,Medium,1,Summer,718.54,143.71,5,155,2,279.3,105,3
2505,536766,33,866,179,3,6.56,19.68,12426,Netherlands,KI12816,Kitchen Woman Really,KI,2023-08-05,2023,8,5,3,6,August,Saturday,Medium,Small,Low,1,Summer,718.54,143.71,5,155,2,59.04,9,3
2506,536766,116,866,179,3,6.56,19.68,12426,Poland,KI12816,Kitchen Woman Really,KI,2023-08-05,2023,8,5,3,6,August,Saturday,Medium,Small,Low,1,Summer,718.54,143.71,5,155,2,59.04,9,3
2507,536766,378,866,179,3,6.56,19.68,12426,Iceland,KI12816,Kitchen Woman Really,KI,2023-08-05,2023,8,5,3,6,August,Saturday,Medium,Small,Low,1,Summer,718.54,143.71,5,155,2,59.04,9,3
2508,536766,33,867,179,48,4.35,208.79999999999998,12426,Netherlands,OF61563,Office Themselves Rule,OF,2023-08-05,2023,8,5,3,6,August,Saturday,Low,Large,High,1,Summer,718.54,143.71,5,155,2,626.4,144,3
2509,536766,116,867,179,48,4.35,208.79999999999998,12426,Poland,OF61563,Office Themselves Rule,OF,2023-08-05,2023,8,5,3,6,August,Saturday,Low,Large,High,1,Summer,718.54,143.71,5,155,2,626.4,144,3
2510,536766,378,867,179,48,4.35,208.79999999999998,12426,Iceland,OF61563,Office Themselves Rule,OF,2023-08-05,2023,8,5,3,6,August,Saturday,Low,Large,High,1,Summer,718.54,143.71,5,155,2,626.4,144,3
2511,536767,186,868,242,18,20.39,367.02,12436,Australia,GA75700,Garden Air Couple,GA,2023-04-14,2023,4,14,2,5,April,Friday,High,Medium,High,0,Spring,1440.92,288.18,5,78,3,1101.06,54,3
2512,536767,239,868,242,18,20.39,367.02,12436,EIRE,GA75700,Garden Air Couple,GA,2023-04-14,2023,4,14,2,5,April,Friday,High,Medium,High,0,Spring,1440.92,288.18,5,78,3,1101.06,54,3
2513,536767,379,868,242,18,20.39,367.02,12436,Poland,GA75700,Garden Air Couple,GA,2023-04-14,2023,4,14,2,5,April,Friday,High,Medium,High,0,Spring,1440.92,288.18,5,78,3,1101.06,54,3
2514,536768,380,869,199,22,22.48,494.56,12353,Spain,GA29884,Garden Scientist Sound,GA,2023-04-17,2023,4,17,2,1,April,Monday,High,Large,High,0,Spring,494.56,494.56,1,22,1,494.56,22,1
2515,536769,119,870,44,40,21.88,875.1999999999999,12532,Lithuania,KI98866,Kitchen Will Group,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Large,Premium,1,Spring,3636.67,303.06,12,272,4,3500.8,160,4
2516,536769,120,870,44,40,21.88,875.1999999999999,12532,Italy,KI98866,Kitchen Will Group,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Large,Premium,1,Spring,3636.67,303.06,12,272,4,3500.8,160,4
2517,536769,381,870,44,40,21.88,875.1999999999999,12532,Belgium,KI98866,Kitchen Will Group,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Large,Premium,1,Spring,3636.67,303.06,12,272,4,3500.8,160,4
2518,536769,418,870,44,40,21.88,875.1999999999999,12532,Spain,KI98866,Kitchen Will Group,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Large,Premium,1,Spring,3636.67,303.06,12,272,4,3500.8,160,4
2519,536769,119,871,44,10,10.95,109.5,12532,Lithuania,GA85090,Garden Have According,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,3636.67,303.06,12,272,4,438.0,40,4
2520,536769,120,871,44,10,10.95,109.5,12532,Italy,GA85090,Garden Have According,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,3636.67,303.06,12,272,4,438.0,40,4
2521,536769,381,871,44,10,10.95,109.5,12532,Belgium,GA85090,Garden Have According,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,3636.67,303.06,12,272,4,438.0,40,4
2522,536769,418,871,44,10,10.95,109.5,12532,Spain,GA85090,Garden Have According,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Medium,Medium,Medium,1,Spring,3636.67,303.06,12,272,4,438.0,40,4
2523,536769,119,872,44,35,3.73,130.55,12532,Lithuania,GI68873,Gift Course True,GI,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,Medium,1,Spring,3636.67,303.06,12,272,4,522.2,140,4
2524,536769,120,872,44,35,3.73,130.55,12532,Italy,GI68873,Gift Course True,GI,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,Medium,1,Spring,3636.67,303.06,12,272,4,522.2,140,4
2525,536769,381,872,44,35,3.73,130.55,12532,Belgium,GI68873,Gift Course True,GI,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,Medium,1,Spring,3636.67,303.06,12,272,4,522.2,140,4
2526,536769,418,872,44,35,3.73,130.55,12532,Spain,GI68873,Gift Course True,GI,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,Medium,1,Spring,3636.67,303.06,12,272,4,522.2,140,4
2527,536769,119,873,44,13,21.63,281.19,12532,Lithuania,KI99659,Kitchen Character Others,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Medium,High,1,Spring,3636.67,303.06,12,272,4,1124.76,52,4
2528,536769,120,873,44,13,21.63,281.19,12532,Italy,KI99659,Kitchen Character Others,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Medium,High,1,Spring,3636.67,303.06,12,272,4,1124.76,52,4
2529,536769,381,873,44,13,21.63,281.19,12532,Belgium,KI99659,Kitchen Character Others,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Medium,High,1,Spring,3636.67,303.06,12,272,4,1124.76,52,4
2530,536769,418,873,44,13,21.63,281.19,12532,Spain,KI99659,Kitchen Character Others,KI,2023-04-30,2023,4,30,2,7,April,Sunday,High,Medium,High,1,Spring,3636.67,303.06,12,272,4,1124.76,52,4
2531,536769,119,874,44,50,4.06,202.99999999999997,12532,Lithuania,GA66369,Garden Really Institution,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,High,1,Spring,3636.67,303.06,12,272,4,812.0,200,4
2532,536769,120,874,44,50,4.06,202.99999999999997,12532,Italy,GA66369,Garden Really Institution,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,High,1,Spring,3636.67,303.06,12,272,4,812.0,200,4
2533,536769,381,874,44,50,4.06,202.99999999999997,12532,Belgium,GA66369,Garden Really Institution,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,High,1,Spring,3636.67,303.06,12,272,4,812.0,200,4
2534,536769,418,874,44,50,4.06,202.99999999999997,12532,Spain,GA66369,Garden Really Institution,GA,2023-04-30,2023,4,30,2,7,April,Sunday,Low,Large,High,1,Spring,3636.67,303.06,12,272,4,812.0,200,4
2535,536770,242,875,200,47,3.4,159.79999999999998,12427,Switzerland,KI79856,Kitchen Change Sit,KI,2023-01-28,2023,1,28,1,6,January,Saturday,Low,Large,Medium,1,Winter,1103.39,220.68,5,163,2,319.6,94,2
2536,536770,382,875,200,47,3.4,159.79999999999998,12427,Australia,KI79856,Kitchen Change Sit,KI,2023-01-28,2023,1,28,1,6,January,Saturday,Low,Large,Medium,1,Winter,1103.39,220.68,5,163,2,319.6,94,2
2537,536770,242,876,200,49,8.31,407.19,12427,Switzerland,DE13864,Decor Property Allow,DE,2023-01-28,2023,1,28,1,6,January,Saturday,Medium,Large,High,1,Winter,1103.39,220.68,5,163,2,814.38,98,2
2538,536770,382,876,200,49,8.31,407.19,12427,Australia,DE13864,Decor Property Allow,DE,2023-01-28,2023,1,28,1,6,January,Saturday,Medium,Large,High,1,Winter,1103.39,220.68,5,163,2,814.38,98,2
2539,536771,94,877,89,48,7.21,346.08,12423,EIRE,DE93472,Decor Skin Nice,DE,2023-02-05,2023,2,5,1,7,February,Sunday,Medium,Large,High,1,Winter,677.32,338.66,2,97,2,692.16,96,2
2540,536771,383,877,89,48,7.21,346.08,12423,Japan,DE93472,Decor Skin Nice,DE,2023-02-05,2023,2,5,1,7,February,Sunday,Medium,Large,High,1,Winter,677.32,338.66,2,97,2,692.16,96,2
2541,536772,288,878,10,40,7.04,281.6,12379,France,HO90213,Home However Kind,HO,2023-03-25,2023,3,25,1,6,March,Saturday,Medium,Large,High,1,Spring,356.43,178.22,2,47,2,563.2,80,2
2542,536772,384,878,10,40,7.04,281.6,12379,Norway,HO90213,Home However Kind,HO,2023-03-25,2023,3,25,1,6,March,Saturday,Medium,Large,High,1,Spring,356.43,178.22,2,47,2,563.2,80,2
2543,536773,87,879,17,23,2.45,56.35,12498,United Kingdom,GA13418,Garden Growth Coach,GA,2023-06-26,2023,6,26,2,1,June,Monday,Low,Large,Medium,0,Summer,736.15,245.38,3,63,2,112.7,46,2
2544,536773,385,879,17,23,2.45,56.35,12498,Switzerland,GA13418,Garden Growth Coach,GA,2023-06-26,2023,6,26,2,1,June,Monday,Low,Large,Medium,0,Summer,736.15,245.38,3,63,2,112.7,46,2
2545,536773,87,880,17,31,17.94,556.14,12498,United Kingdom,KI89260,Kitchen Hope Forget,KI,2023-06-26,2023,6,26,2,1,June,Monday,High,Large,Premium,0,Summer,736.15,245.38,3,63,2,1112.28,62,2
2546,536773,385,880,17,31,17.94,556.14,12498,Switzerland,KI89260,Kitchen Hope Forget,KI,2023-06-26,2023,6,26,2,1,June,Monday,High,Large,Premium,0,Summer,736.15,245.38,3,63,2,1112.28,62,2
2547,536774,85,881,243,13,6.04,78.52,12471,Lithuania,GA31467,Garden Garden Standard,GA,2023-10-08,2023,10,8,4,7,October,Sunday,Medium,Medium,Medium,1,Autumn,1207.99,201.33,6,121,3,235.56,39,3
2548,536774,141,881,243,13,6.04,78.52,12471,Poland,GA31467,Garden Garden Standard,GA,2023-10-08,2023,10,8,4,7,October,Sunday,Medium,Medium,Medium,1,Autumn,1207.99,201.33,6,121,3,235.56,39,3
2549,536774,386,881,243,13,6.04,78.52,12471,Iceland,GA31467,Garden Garden Standard,GA,2023-10-08,2023,10,8,4,7,October,Sunday,Medium,Medium,Medium,1,Autumn,1207.99,201.33,6,121,3,235.56,39,3
2550,536775,25,882,26,13,19.07,247.91,12415,Poland,GA97993,Garden Pick Become,GA,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Medium,High,0,Summer,3412.79,341.28,10,329,5,1239.55,65,5
2551,536775,62,882,26,13,19.07,247.91,12415,Iceland,GA97993,Garden Pick Become,GA,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Medium,High,0,Summer,3412.79,341.28,10,329,5,1239.55,65,5
2552,536775,146,882,26,13,19.07,247.91,12415,Spain,GA97993,Garden Pick Become,GA,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Medium,High,0,Summer,3412.79,341.28,10,329,5,1239.55,65,5
2553,536775,224,882,26,13,19.07,247.91,12415,Australia,GA97993,Garden Pick Become,GA,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Medium,High,0,Summer,3412.79,341.28,10,329,5,1239.55,65,5
2554,536775,387,882,26,13,19.07,247.91,12415,Lithuania,GA97993,Garden Pick Become,GA,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Medium,High,0,Summer,3412.79,341.28,10,329,5,1239.55,65,5
2555,536775,25,883,26,32,17.35,555.2,12415,Poland,TO90879,Toy Use Area,TO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3412.79,341.28,10,329,5,2776.0,160,5
2556,536775,62,883,26,32,17.35,555.2,12415,Iceland,TO90879,Toy Use Area,TO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3412.79,341.28,10,329,5,2776.0,160,5
2557,536775,146,883,26,32,17.35,555.2,12415,Spain,TO90879,Toy Use Area,TO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3412.79,341.28,10,329,5,2776.0,160,5
2558,536775,224,883,26,32,17.35,555.2,12415,Australia,TO90879,Toy Use Area,TO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3412.79,341.28,10,329,5,2776.0,160,5
2559,536775,387,883,26,32,17.35,555.2,12415,Lithuania,TO90879,Toy Use Area,TO,2023-08-09,2023,8,9,3,3,August,Wednesday,High,Large,Premium,0,Summer,3412.79,341.28,10,329,5,2776.0,160,5
2560,536775,25,884,26,50,1.52,76.0,12415,Poland,OF63066,Office Clearly Coach,OF,2023-08-09,2023,8,9,3,3,August,Wednesday,Low,Large,Medium,0,Summer,3412.79,341.28,10,329,5,380.0,250,5
2561,536775,62,884,26,50,1.52,76.0,12415,Iceland,OF63066,Office Clearly Coach,OF,2023-08-09,2023,8,9,3,3,August,Wednesday,Low,Large,Medium,0,Summer,3412.79,341.28,10,329,5,380.0,250,5
2562,536775,146,884,26,50,1.52,76.0,12415,Spain,OF63066,Office Clearly Coach,OF,2023-08-09,2023,8,9,3,3,August,Wednesday,Low,Large,Medium,0,Summer,3412.79,341.28,10,329,5,380.0,250,5
2563,536775,224,884,26,50,1.52,76.0,12415,Australia,OF63066,Office Clearly Coach,OF,2023-08-09,2023,8,9,3,3,August,Wednesday,Low,Large,Medium,0,Summer,3412.79,341.28,10,329,5,380.0,250,5
2564,536775,387,884,26,50,1.52,76.0,12415,Lithuania,OF63066,Office Clearly Coach,OF,2023-08-09,2023,8,9,3,3,August,Wednesday,Low,Large,Medium,0,Summer,3412.79,341.28,10,329,5,380.0,250,5
2565,536776,131,885,68,48,14.51,696.48,12530,Portugal,OF90151,Office Prepare Appear,OF,2023-10-20,2023,10,20,4,5,October,Friday,Medium,Large,Premium,0,Autumn,634.32,317.16,2,45,2,696.48,48,1
2566,536777,282,886,244,3,22.01,66.03,12479,EIRE,OF69886,Office Beat Expert,OF,2023-09-19,2023,9,19,3,2,September,Tuesday,High,Small,Medium,0,Autumn,262.5,52.5,5,60,3,198.09,9,3
2567,536777,388,886,244,3,22.01,66.03,12479,Netherlands,OF69886,Office Beat Expert,OF,2023-09-19,2023,9,19,3,2,September,Tuesday,High,Small,Medium,0,Autumn,262.5,52.5,5,60,3,198.09,9,3
2568,536777,400,886,244,3,22.01,66.03,12479,Poland,OF69886,Office Beat Expert,OF,2023-09-19,2023,9,19,3,2,September,Tuesday,High,Small,Medium,0,Autumn,262.5,52.5,5,60,3,198.09,9,3
2569,536777,282,887,244,36,9.99,359.64,12479,EIRE,OF15144,Office Level Recently,OF,2023-09-19,2023,9,19,3,2,September,Tuesday,Medium,Large,High,0,Autumn,262.5,52.5,5,60,3,1078.92,108,3
2570,536777,388,887,244,36,9.99,359.64,12479,Netherlands,OF15144,Office Level Recently,OF,2023-09-19,2023,9,19,3,2,September,Tuesday,Medium,Large,High,0,Autumn,262.5,52.5,5,60,3,1078.92,108,3
2571,536777,400,887,244,36,9.99,359.64,12479,Poland,OF15144,Office Level Recently,OF,2023-09-19,2023,9,19,3,2,September,Tuesday,Medium,Large,High,0,Autumn,262.5,52.5,5,60,3,1078.92,108,3
2572,536778,389,888,245,20,19.46,389.20000000000005,12394,Poland,OF62171,Office Mention Policy,OF,2023-06-14,2023,6,14,2,3,June,Wednesday,High,Medium,High,0,Summer,389.2,389.2,1,20,1,389.2,20,1
2573,536779,16,889,117,45,13.17,592.65,12454,Norway,KI17149,Kitchen Join Explain,KI,2023-06-21,2023,6,21,2,3,June,Wednesday,Medium,Large,Premium,0,Summer,2031.73,507.93,4,111,2,1185.3,90,2
2574,536779,390,889,117,45,13.17,592.65,12454,Poland,KI17149,Kitchen Join Explain,KI,2023-06-21,2023,6,21,2,3,June,Wednesday,Medium,Large,Premium,0,Summer,2031.73,507.93,4,111,2,1185.3,90,2
2575,536779,16,890,117,8,4.9,39.2,12454,Norway,HO75622,Home Dinner Someone,HO,2023-06-21,2023,6,21,2,3,June,Wednesday,Low,Medium,Low,0,Summer,2031.73,507.93,4,111,2,78.4,16,2
